Delivery Start (CET);Delivery End (CET);FI Volume (MW);NO3 Volume (MW);NO4 Volume (MW);SE1 Volume (MW)
03.02.2020 20:00:00;03.02.2020 21:00:00;9525;3746;2680;1311
03.02.2020 21:00:00;03.02.2020 22:00:00;9644;3700;2667;1321
03.02.2020 22:00:00;03.02.2020 23:00:00;9479;3538;2652;1360
03.02.2020 23:00:00;04.02.2020 00:00:00;9081;3559;2601;1314
04.02.2020 00:00:00;04.02.2020 01:00:00;8768;3472;2570;1386
04.02.2020 01:00:00;04.02.2020 02:00:00;8589;3367;2455;1369
04.02.2020 02:00:00;04.02.2020 03:00:00;8603;3453;2519;1344
04.02.2020 03:00:00;04.02.2020 04:00:00;8744;3468;2450;1505
04.02.2020 04:00:00;04.02.2020 05:00:00;9264;3500;2470;1445
04.02.2020 05:00:00;04.02.2020 06:00:00;10174;3588;2575;1412
04.02.2020 06:00:00;04.02.2020 07:00:00;10719;3863;2748;1549
04.02.2020 07:00:00;04.02.2020 08:00:00;10872;4138;2980;1669
04.02.2020 08:00:00;04.02.2020 09:00:00;10819;4062;2984;1904
04.02.2020 09:00:00;04.02.2020 10:00:00;10763;3987;2900;1861
04.02.2020 10:00:00;04.02.2020 11:00:00;10597;4037;2867;1799
04.02.2020 11:00:00;04.02.2020 12:00:00;10518;3933;2781;1745
04.02.2020 12:00:00;04.02.2020 13:00:00;10341;3941;2741;1604
04.02.2020 13:00:00;04.02.2020 14:00:00;10233;3938;2790;1573
04.02.2020 14:00:00;04.02.2020 15:00:00;10211;3849;2797;1345
04.02.2020 15:00:00;04.02.2020 16:00:00;10320;3876;2921;1137
04.02.2020 16:00:00;04.02.2020 17:00:00;10859;3895;2890;1183
04.02.2020 17:00:00;04.02.2020 18:00:00;10882;3843;2774;1358
04.02.2020 18:00:00;04.02.2020 19:00:00;10914;3739;2705;1341
04.02.2020 19:00:00;04.02.2020 20:00:00;10676;3842;2721;1349
04.02.2020 20:00:00;04.02.2020 21:00:00;10117;3676;2742;1407
04.02.2020 21:00:00;04.02.2020 22:00:00;10166;3590;2749;1398
04.02.2020 22:00:00;04.02.2020 23:00:00;9904;3474;2678;1361
04.02.2020 23:00:00;05.02.2020 00:00:00;9467;3400;2591;1299
05.02.2020 00:00:00;05.02.2020 01:00:00;9171;3324;2594;1392
05.02.2020 01:00:00;05.02.2020 02:00:00;9010;3258;2580;1403
05.02.2020 02:00:00;05.02.2020 03:00:00;9033;3243;2585;1258
05.02.2020 03:00:00;05.02.2020 04:00:00;9161;3239;2565;1160
05.02.2020 04:00:00;05.02.2020 05:00:00;9586;3322;2614;1297
05.02.2020 05:00:00;05.02.2020 06:00:00;10368;3380;2644;1304
05.02.2020 06:00:00;05.02.2020 07:00:00;10598;3563;2766;1393
05.02.2020 07:00:00;05.02.2020 08:00:00;10721;3767;2929;1384
05.02.2020 08:00:00;05.02.2020 09:00:00;10604;3833;2853;1371
05.02.2020 09:00:00;05.02.2020 10:00:00;10473;3683;2900;1434
05.02.2020 10:00:00;05.02.2020 11:00:00;10428;3746;2839;1442
05.02.2020 11:00:00;05.02.2020 12:00:00;10285;3740;2888;1442
05.02.2020 12:00:00;05.02.2020 13:00:00;10182;3738;2801;1292
05.02.2020 13:00:00;05.02.2020 14:00:00;10100;3716;2779;1432
05.02.2020 14:00:00;05.02.2020 15:00:00;10080;3754;2890;1447
05.02.2020 15:00:00;05.02.2020 16:00:00;10191;3631;2911;1345
05.02.2020 16:00:00;05.02.2020 17:00:00;10437;3728;2947;1332
05.02.2020 17:00:00;05.02.2020 18:00:00;10384;3859;2914;1370
05.02.2020 18:00:00;05.02.2020 19:00:00;10414;3795;2831;1345
05.02.2020 19:00:00;05.02.2020 20:00:00;10105;3761;2850;1379
05.02.2020 20:00:00;05.02.2020 21:00:00;9589;3764;2820;1333
05.02.2020 21:00:00;05.02.2020 22:00:00;9650;3683;2808;1352
05.02.2020 22:00:00;05.02.2020 23:00:00;9381;3587;2746;1311
05.02.2020 23:00:00;06.02.2020 00:00:00;8955;3519;2716;1280
06.02.2020 00:00:00;06.02.2020 01:00:00;8680;3396;2653;1253
06.02.2020 01:00:00;06.02.2020 02:00:00;8537;3335;2551;1275
06.02.2020 02:00:00;06.02.2020 03:00:00;8524;3373;2528;1295
06.02.2020 03:00:00;06.02.2020 04:00:00;8720;3298;2576;1290
06.02.2020 04:00:00;06.02.2020 05:00:00;9229;3293;2580;1332
06.02.2020 05:00:00;06.02.2020 06:00:00;10241;3235;2623;1280
06.02.2020 06:00:00;06.02.2020 07:00:00;10812;3425;2710;1474
06.02.2020 07:00:00;06.02.2020 08:00:00;10872;3667;2888;1515
06.02.2020 08:00:00;06.02.2020 09:00:00;10848;3733;2860;1403
06.02.2020 09:00:00;06.02.2020 10:00:00;10769;3765;2777;1424
06.02.2020 10:00:00;06.02.2020 11:00:00;10666;3754;2783;1497
06.02.2020 11:00:00;06.02.2020 12:00:00;10538;3785;2840;1497
06.02.2020 12:00:00;06.02.2020 13:00:00;10393;3695;2852;1536
06.02.2020 13:00:00;06.02.2020 14:00:00;10252;3623;2774;1502
06.02.2020 14:00:00;06.02.2020 15:00:00;10250;3644;2731;1408
06.02.2020 15:00:00;06.02.2020 16:00:00;10254;3641;2821;1366
06.02.2020 16:00:00;06.02.2020 17:00:00;10638;3718;2808;1377
06.02.2020 17:00:00;06.02.2020 18:00:00;10700;3848;2803;1367
06.02.2020 18:00:00;06.02.2020 19:00:00;10747;3753;2742;1429
06.02.2020 19:00:00;06.02.2020 20:00:00;10507;3614;2727;1494
06.02.2020 20:00:00;06.02.2020 21:00:00;10030;3591;2735;1652
06.02.2020 21:00:00;06.02.2020 22:00:00;10120;3483;2666;1510
06.02.2020 22:00:00;06.02.2020 23:00:00;9921;3410;2611;1415
06.02.2020 23:00:00;07.02.2020 00:00:00;9551;3271;2557;1367
07.02.2020 00:00:00;07.02.2020 01:00:00;9304;3193;2578;1308
07.02.2020 01:00:00;07.02.2020 02:00:00;9153;3173;2512;1184
07.02.2020 02:00:00;07.02.2020 03:00:00;9163;3104;2459;1104
07.02.2020 03:00:00;07.02.2020 04:00:00;9327;3038;2441;1090
07.02.2020 04:00:00;07.02.2020 05:00:00;9800;2912;2455;1167
07.02.2020 05:00:00;07.02.2020 06:00:00;10613;3101;2535;1186
07.02.2020 06:00:00;07.02.2020 07:00:00;11041;3280;2646;1399
07.02.2020 07:00:00;07.02.2020 08:00:00;11050;3516;2798;1351
07.02.2020 08:00:00;07.02.2020 09:00:00;11075;3701;2838;1289
07.02.2020 09:00:00;07.02.2020 10:00:00;11011;3661;2847;1430
07.02.2020 10:00:00;07.02.2020 11:00:00;10807;3538;2801;1440
07.02.2020 11:00:00;07.02.2020 12:00:00;10721;3656;2747;1387
07.02.2020 12:00:00;07.02.2020 13:00:00;10595;3539;2697;1410
07.02.2020 13:00:00;07.02.2020 14:00:00;10495;3567;2673;1369
07.02.2020 14:00:00;07.02.2020 15:00:00;10396;3517;2681;1392
07.02.2020 15:00:00;07.02.2020 16:00:00;10367;3576;2680;1350
07.02.2020 16:00:00;07.02.2020 17:00:00;10502;3595;2616;1439
07.02.2020 17:00:00;07.02.2020 18:00:00;10541;3597;2536;1417
07.02.2020 18:00:00;07.02.2020 19:00:00;10443;3594;2526;1322
07.02.2020 19:00:00;07.02.2020 20:00:00;10139;3606;2578;1310
07.02.2020 20:00:00;07.02.2020 21:00:00;9658;3562;2560;1297
07.02.2020 21:00:00;07.02.2020 22:00:00;9734;3487;2457;1382
07.02.2020 22:00:00;07.02.2020 23:00:00;9532;3368;2416;1475
07.02.2020 23:00:00;08.02.2020 00:00:00;9052;3144;2355;1363
08.02.2020 00:00:00;08.02.2020 01:00:00;8743;3339;2348;1170
08.02.2020 01:00:00;08.02.2020 02:00:00;8482;3365;2306;1194
08.02.2020 02:00:00;08.02.2020 03:00:00;8348;3193;2299;1251
08.02.2020 03:00:00;08.02.2020 04:00:00;8340;3171;2267;1374
08.02.2020 04:00:00;08.02.2020 05:00:00;8430;3165;2276;1213
08.02.2020 05:00:00;08.02.2020 06:00:00;8652;3218;2331;1237
08.02.2020 06:00:00;08.02.2020 07:00:00;8776;3297;2340;1222
08.02.2020 07:00:00;08.02.2020 08:00:00;8845;3270;2399;1170
08.02.2020 08:00:00;08.02.2020 09:00:00;9099;3305;2421;1231
08.02.2020 09:00:00;08.02.2020 10:00:00;9247;3409;2473;1306
08.02.2020 10:00:00;08.02.2020 11:00:00;9259;3469;2491;1224
08.02.2020 11:00:00;08.02.2020 12:00:00;9176;3470;2496;1105
08.02.2020 12:00:00;08.02.2020 13:00:00;9163;3386;2467;1406
08.02.2020 13:00:00;08.02.2020 14:00:00;9131;3302;2393;1578
08.02.2020 14:00:00;08.02.2020 15:00:00;9158;3262;2384;1506
08.02.2020 15:00:00;08.02.2020 16:00:00;9295;3331;2426;1282
08.02.2020 16:00:00;08.02.2020 17:00:00;9829;3401;2469;1451
08.02.2020 17:00:00;08.02.2020 18:00:00;9996;3453;2503;1492
08.02.2020 18:00:00;08.02.2020 19:00:00;9858;3364;2468;1256
08.02.2020 19:00:00;08.02.2020 20:00:00;9405;3564;2425;1267
08.02.2020 20:00:00;08.02.2020 21:00:00;8927;3597;2391;1301
08.02.2020 21:00:00;08.02.2020 22:00:00;9011;3548;2393;1464
08.02.2020 22:00:00;08.02.2020 23:00:00;8850;3377;2344;1235
08.02.2020 23:00:00;09.02.2020 00:00:00;8405;3196;2296;1174
09.02.2020 00:00:00;09.02.2020 01:00:00;8060;3085;2268;1292
09.02.2020 01:00:00;09.02.2020 02:00:00;7901;3005;2214;1327
09.02.2020 02:00:00;09.02.2020 03:00:00;7748;2980;2135;1241
09.02.2020 03:00:00;09.02.2020 04:00:00;7713;3078;2146;1290
09.02.2020 04:00:00;09.02.2020 05:00:00;7757;3077;2062;1239
09.02.2020 05:00:00;09.02.2020 06:00:00;7894;3090;2120;1080
09.02.2020 06:00:00;09.02.2020 07:00:00;7889;3124;2170;1075
09.02.2020 07:00:00;09.02.2020 08:00:00;8066;3157;2216;1238
09.02.2020 08:00:00;09.02.2020 09:00:00;8217;3188;2232;1321
09.02.2020 09:00:00;09.02.2020 10:00:00;8457;3321;2419;1452
09.02.2020 10:00:00;09.02.2020 11:00:00;8583;3446;2391;1504
09.02.2020 11:00:00;09.02.2020 12:00:00;8646;3420;2328;1431
09.02.2020 12:00:00;09.02.2020 13:00:00;8546;3401;2333;1376
09.02.2020 13:00:00;09.02.2020 14:00:00;8533;3387;2335;1385
09.02.2020 14:00:00;09.02.2020 15:00:00;8516;3430;2352;1413
09.02.2020 15:00:00;09.02.2020 16:00:00;8634;3448;2355;1369
09.02.2020 16:00:00;09.02.2020 17:00:00;8909;3462;2386;1410
09.02.2020 17:00:00;09.02.2020 18:00:00;9030;3495;2379;1373
09.02.2020 18:00:00;09.02.2020 19:00:00;9056;3466;2397;1369
09.02.2020 19:00:00;09.02.2020 20:00:00;8900;3547;2366;1406
09.02.2020 20:00:00;09.02.2020 21:00:00;8489;3459;2435;1517
09.02.2020 21:00:00;09.02.2020 22:00:00;8746;3422;2447;1403
09.02.2020 22:00:00;09.02.2020 23:00:00;8639;3471;2399;1356
09.02.2020 23:00:00;10.02.2020 00:00:00;8280;3337;2355;1252
10.02.2020 00:00:00;10.02.2020 01:00:00;7976;3205;2269;1291
10.02.2020 01:00:00;10.02.2020 02:00:00;7689;3197;2268;1350
10.02.2020 02:00:00;10.02.2020 03:00:00;7579;3095;2176;1335
10.02.2020 03:00:00;10.02.2020 04:00:00;7664;3092;2204;1376
10.02.2020 04:00:00;10.02.2020 05:00:00;8084;3204;2225;1294
10.02.2020 05:00:00;10.02.2020 06:00:00;8882;3304;2241;1286
10.02.2020 06:00:00;10.02.2020 07:00:00;9424;3347;2465;1691
10.02.2020 07:00:00;10.02.2020 08:00:00;9642;3426;2659;1517
10.02.2020 08:00:00;10.02.2020 09:00:00;9562;3536;2691;1474
10.02.2020 09:00:00;10.02.2020 10:00:00;9548;3565;2641;1468
10.02.2020 10:00:00;10.02.2020 11:00:00;9553;3603;2638;1538
10.02.2020 11:00:00;10.02.2020 12:00:00;9457;3597;2635;1360
10.02.2020 12:00:00;10.02.2020 13:00:00;9358;3605;2575;1470
10.02.2020 13:00:00;10.02.2020 14:00:00;9320;3616;2615;1594
10.02.2020 14:00:00;10.02.2020 15:00:00;9334;3663;2647;1535
10.02.2020 15:00:00;10.02.2020 16:00:00;9267;3668;2720;1374
10.02.2020 16:00:00;10.02.2020 17:00:00;9562;3716;2715;1436
10.02.2020 17:00:00;10.02.2020 18:00:00;9483;3745;2668;1574
10.02.2020 18:00:00;10.02.2020 19:00:00;9460;3741;2654;1566
10.02.2020 19:00:00;10.02.2020 20:00:00;9274;3748;2637;1355
10.02.2020 20:00:00;10.02.2020 21:00:00;8803;3630;2578;1262
10.02.2020 21:00:00;10.02.2020 22:00:00;8863;3602;2545;1339
10.02.2020 22:00:00;10.02.2020 23:00:00;8630;3512;2585;1187
10.02.2020 23:00:00;11.02.2020 00:00:00;8201;3274;2431;1051
11.02.2020 00:00:00;11.02.2020 01:00:00;7880;3136;2363;1224
11.02.2020 01:00:00;11.02.2020 02:00:00;7753;3241;2307;1272
11.02.2020 02:00:00;11.02.2020 03:00:00;7660;3318;2424;1229
11.02.2020 03:00:00;11.02.2020 04:00:00;7720;3272;2366;1240
11.02.2020 04:00:00;11.02.2020 05:00:00;7996;3286;2338;1271
11.02.2020 05:00:00;11.02.2020 06:00:00;8858;3243;2468;1370
11.02.2020 06:00:00;11.02.2020 07:00:00;9537;3514;2496;1404
11.02.2020 07:00:00;11.02.2020 08:00:00;9622;3778;2532;1350
11.02.2020 08:00:00;11.02.2020 09:00:00;9658;3873;2541;1216
11.02.2020 09:00:00;11.02.2020 10:00:00;9673;3695;2515;1332
11.02.2020 10:00:00;11.02.2020 11:00:00;9675;3794;2511;1395
11.02.2020 11:00:00;11.02.2020 12:00:00;9614;3720;2489;1250
11.02.2020 12:00:00;11.02.2020 13:00:00;9552;3662;2426;1265
11.02.2020 13:00:00;11.02.2020 14:00:00;9518;3669;2442;1285
11.02.2020 14:00:00;11.02.2020 15:00:00;9524;3543;2477;1316
11.02.2020 15:00:00;11.02.2020 16:00:00;9535;3477;2497;1354
11.02.2020 16:00:00;11.02.2020 17:00:00;9993;3551;2544;1322
11.02.2020 17:00:00;11.02.2020 18:00:00;10085;3660;2573;1307
11.02.2020 18:00:00;11.02.2020 19:00:00;10109;3748;2577;1185
11.02.2020 19:00:00;11.02.2020 20:00:00;9884;3747;2561;1200
11.02.2020 20:00:00;11.02.2020 21:00:00;9382;3677;2517;1134
11.02.2020 21:00:00;11.02.2020 22:00:00;9495;3583;2440;1080
11.02.2020 22:00:00;11.02.2020 23:00:00;9256;3695;2387;1161
11.02.2020 23:00:00;12.02.2020 00:00:00;8895;3423;2371;1257
12.02.2020 00:00:00;12.02.2020 01:00:00;8642;3416;2350;1164
12.02.2020 01:00:00;12.02.2020 02:00:00;8510;3395;2300;1210
12.02.2020 02:00:00;12.02.2020 03:00:00;8534;3458;2275;1180
12.02.2020 03:00:00;12.02.2020 04:00:00;8649;3331;2216;1111
12.02.2020 04:00:00;12.02.2020 05:00:00;9091;3291;2310;1244
12.02.2020 05:00:00;12.02.2020 06:00:00;9991;3324;2355;1336
12.02.2020 06:00:00;12.02.2020 07:00:00;10560;3478;2400;1276
12.02.2020 07:00:00;12.02.2020 08:00:00;10664;3647;2540;1244
12.02.2020 08:00:00;12.02.2020 09:00:00;10700;3769;2483;1263
12.02.2020 09:00:00;12.02.2020 10:00:00;10667;3768;2546;1415
12.02.2020 10:00:00;12.02.2020 11:00:00;10703;3642;2549;1502
12.02.2020 11:00:00;12.02.2020 12:00:00;10751;3744;2592;1435
12.02.2020 12:00:00;12.02.2020 13:00:00;10637;3758;2570;1381
12.02.2020 13:00:00;12.02.2020 14:00:00;10524;3668;2546;1314
12.02.2020 14:00:00;12.02.2020 15:00:00;10388;3540;2578;1335
12.02.2020 15:00:00;12.02.2020 16:00:00;10433;3575;2553;1296
12.02.2020 16:00:00;12.02.2020 17:00:00;10744;3647;2559;1409
12.02.2020 17:00:00;12.02.2020 18:00:00;10870;3630;2576;1489
12.02.2020 18:00:00;12.02.2020 19:00:00;10903;3657;2604;1492
12.02.2020 19:00:00;12.02.2020 20:00:00;10696;3730;2634;1452
12.02.2020 20:00:00;12.02.2020 21:00:00;10163;3595;2627;1434
12.02.2020 21:00:00;12.02.2020 22:00:00;10160;3531;2574;1410
12.02.2020 22:00:00;12.02.2020 23:00:00;9888;3413;2527;1348
12.02.2020 23:00:00;13.02.2020 00:00:00;9434;3283;2419;1341
13.02.2020 00:00:00;13.02.2020 01:00:00;9175;3158;2390;1287
13.02.2020 01:00:00;13.02.2020 02:00:00;8970;3134;2366;1295
13.02.2020 02:00:00;13.02.2020 03:00:00;8914;3099;2403;1261
13.02.2020 03:00:00;13.02.2020 04:00:00;9103;3095;2369;1306
13.02.2020 04:00:00;13.02.2020 05:00:00;9498;3246;2358;1308
13.02.2020 05:00:00;13.02.2020 06:00:00;10370;3368;2414;1258
13.02.2020 06:00:00;13.02.2020 07:00:00;10888;3561;2514;1458
13.02.2020 07:00:00;13.02.2020 08:00:00;11013;3922;2718;1542
13.02.2020 08:00:00;13.02.2020 09:00:00;11013;3866;2736;1580
13.02.2020 09:00:00;13.02.2020 10:00:00;10999;3859;2763;1495
13.02.2020 10:00:00;13.02.2020 11:00:00;10998;3751;2650;1445
13.02.2020 11:00:00;13.02.2020 12:00:00;10921;3817;2639;1441
13.02.2020 12:00:00;13.02.2020 13:00:00;10819;3734;2553;1478
13.02.2020 13:00:00;13.02.2020 14:00:00;10663;3531;2547;1512
13.02.2020 14:00:00;13.02.2020 15:00:00;10626;3538;2558;1565
13.02.2020 15:00:00;13.02.2020 16:00:00;10645;3621;2574;1588
13.02.2020 16:00:00;13.02.2020 17:00:00;11037;3693;2631;1505
13.02.2020 17:00:00;13.02.2020 18:00:00;11198;3830;2634;1491
13.02.2020 18:00:00;13.02.2020 19:00:00;11220;3755;2581;1436
13.02.2020 19:00:00;13.02.2020 20:00:00;11116;3648;2595;1439
13.02.2020 20:00:00;13.02.2020 21:00:00;10701;3713;2635;1410
13.02.2020 21:00:00;13.02.2020 22:00:00;10752;3597;2616;1445
13.02.2020 22:00:00;13.02.2020 23:00:00;10521;3544;2533;1369
13.02.2020 23:00:00;14.02.2020 00:00:00;10042;3408;2419;1376
14.02.2020 00:00:00;14.02.2020 01:00:00;9792;3338;2481;1353
14.02.2020 01:00:00;14.02.2020 02:00:00;9593;3276;2525;1294
14.02.2020 02:00:00;14.02.2020 03:00:00;9550;3252;2530;1205
14.02.2020 03:00:00;14.02.2020 04:00:00;9571;3259;2529;1240
14.02.2020 04:00:00;14.02.2020 05:00:00;9980;3335;2574;1331
14.02.2020 05:00:00;14.02.2020 06:00:00;10814;3367;2576;1476
14.02.2020 06:00:00;14.02.2020 07:00:00;11415;3546;2645;1542
14.02.2020 07:00:00;14.02.2020 08:00:00;11392;3855;2842;1531
14.02.2020 08:00:00;14.02.2020 09:00:00;11456;3937;2777;1514
14.02.2020 09:00:00;14.02.2020 10:00:00;11365;3890;2798;1541
14.02.2020 10:00:00;14.02.2020 11:00:00;11272;3594;2746;1492
14.02.2020 11:00:00;14.02.2020 12:00:00;11207;3502;2700;1469
14.02.2020 12:00:00;14.02.2020 13:00:00;11101;3679;2669;1516
14.02.2020 13:00:00;14.02.2020 14:00:00;11072;3685;2672;1309
14.02.2020 14:00:00;14.02.2020 15:00:00;11024;3677;2678;1274
14.02.2020 15:00:00;14.02.2020 16:00:00;10996;3631;2672;1269
14.02.2020 16:00:00;14.02.2020 17:00:00;11341;3736;2698;1265
14.02.2020 17:00:00;14.02.2020 18:00:00;11506;3789;2684;1389
14.02.2020 18:00:00;14.02.2020 19:00:00;11474;3691;2666;1412
14.02.2020 19:00:00;14.02.2020 20:00:00;11252;3642;2691;1348
14.02.2020 20:00:00;14.02.2020 21:00:00;10782;3620;2633;1321
14.02.2020 21:00:00;14.02.2020 22:00:00;10882;3626;2602;1435
14.02.2020 22:00:00;14.02.2020 23:00:00;10668;3479;2615;1374
14.02.2020 23:00:00;15.02.2020 00:00:00;10198;3312;2532;1212
15.02.2020 00:00:00;15.02.2020 01:00:00;9966;3238;2491;1322
15.02.2020 01:00:00;15.02.2020 02:00:00;9761;3189;2409;1335
15.02.2020 02:00:00;15.02.2020 03:00:00;9651;3253;2370;1334
15.02.2020 03:00:00;15.02.2020 04:00:00;9587;3222;2302;1307
15.02.2020 04:00:00;15.02.2020 05:00:00;9695;3159;2349;1282
15.02.2020 05:00:00;15.02.2020 06:00:00;9925;3166;2423;1219
15.02.2020 06:00:00;15.02.2020 07:00:00;10081;3197;2466;1287
15.02.2020 07:00:00;15.02.2020 08:00:00;10151;3285;2512;1476
15.02.2020 08:00:00;15.02.2020 09:00:00;10403;3447;2554;1413
15.02.2020 09:00:00;15.02.2020 10:00:00;10569;3524;2555;1347
15.02.2020 10:00:00;15.02.2020 11:00:00;10665;3488;2555;1402
15.02.2020 11:00:00;15.02.2020 12:00:00;10664;3328;2595;1535
15.02.2020 12:00:00;15.02.2020 13:00:00;10670;3250;2579;1442
15.02.2020 13:00:00;15.02.2020 14:00:00;10599;3205;2548;1368
15.02.2020 14:00:00;15.02.2020 15:00:00;10649;3234;2557;1280
15.02.2020 15:00:00;15.02.2020 16:00:00;10760;3408;2596;1387
15.02.2020 16:00:00;15.02.2020 17:00:00;11186;3537;2684;1388
15.02.2020 17:00:00;15.02.2020 18:00:00;11349;3490;2738;1351
15.02.2020 18:00:00;15.02.2020 19:00:00;11174;3417;2670;1227
15.02.2020 19:00:00;15.02.2020 20:00:00;10736;3381;2615;1156
15.02.2020 20:00:00;15.02.2020 21:00:00;10178;3315;2607;1163
15.02.2020 21:00:00;15.02.2020 22:00:00;10323;3300;2575;1185
15.02.2020 22:00:00;15.02.2020 23:00:00;10130;3314;2553;1072
15.02.2020 23:00:00;16.02.2020 00:00:00;9676;3161;2457;1076
16.02.2020 00:00:00;16.02.2020 01:00:00;9402;3174;2412;1083
16.02.2020 01:00:00;16.02.2020 02:00:00;9195;3096;2349;1254
16.02.2020 02:00:00;16.02.2020 03:00:00;9091;3074;2297;1395
16.02.2020 03:00:00;16.02.2020 04:00:00;9073;3107;2231;1315
16.02.2020 04:00:00;16.02.2020 05:00:00;9124;3067;2272;1195
16.02.2020 05:00:00;16.02.2020 06:00:00;9290;2957;2292;1138
16.02.2020 06:00:00;16.02.2020 07:00:00;9371;3022;2298;1266
16.02.2020 07:00:00;16.02.2020 08:00:00;9474;3016;2363;1446
16.02.2020 08:00:00;16.02.2020 09:00:00;9713;2849;2377;1500
16.02.2020 09:00:00;16.02.2020 10:00:00;9959;3002;2416;1351
16.02.2020 10:00:00;16.02.2020 11:00:00;10116;3362;2523;1350
16.02.2020 11:00:00;16.02.2020 12:00:00;10183;3467;2513;1370
16.02.2020 12:00:00;16.02.2020 13:00:00;10169;3444;2488;1312
16.02.2020 13:00:00;16.02.2020 14:00:00;10109;3232;2522;1333
16.02.2020 14:00:00;16.02.2020 15:00:00;10104;3341;2626;1410
16.02.2020 15:00:00;16.02.2020 16:00:00;10208;3409;2653;1361
16.02.2020 16:00:00;16.02.2020 17:00:00;10557;3512;2700;1345
16.02.2020 17:00:00;16.02.2020 18:00:00;10800;3521;2680;1422
16.02.2020 18:00:00;16.02.2020 19:00:00;10715;3524;2603;1570
16.02.2020 19:00:00;16.02.2020 20:00:00;10458;3610;2590;1564
16.02.2020 20:00:00;16.02.2020 21:00:00;10035;3688;2577;1502
16.02.2020 21:00:00;16.02.2020 22:00:00;10174;3716;2563;1474
16.02.2020 22:00:00;16.02.2020 23:00:00;9916;3433;2522;1400
16.02.2020 23:00:00;17.02.2020 00:00:00;9522;3386;2509;1377
17.02.2020 00:00:00;17.02.2020 01:00:00;9175;3401;2418;1318
17.02.2020 01:00:00;17.02.2020 02:00:00;8980;3259;2379;1327
17.02.2020 02:00:00;17.02.2020 03:00:00;8935;3202;2376;1267
17.02.2020 03:00:00;17.02.2020 04:00:00;9038;3208;2392;1185
17.02.2020 04:00:00;17.02.2020 05:00:00;9412;3196;2371;1196
17.02.2020 05:00:00;17.02.2020 06:00:00;10234;3270;2429;1337
17.02.2020 06:00:00;17.02.2020 07:00:00;10743;3418;2520;1514
17.02.2020 07:00:00;17.02.2020 08:00:00;10770;3600;2657;1415
17.02.2020 08:00:00;17.02.2020 09:00:00;10890;3676;2637;1303
17.02.2020 09:00:00;17.02.2020 10:00:00;10818;3745;2620;1462
17.02.2020 10:00:00;17.02.2020 11:00:00;10789;3829;2604;1298
17.02.2020 11:00:00;17.02.2020 12:00:00;10727;3728;2626;1372
17.02.2020 12:00:00;17.02.2020 13:00:00;10665;3635;2608;1012
17.02.2020 13:00:00;17.02.2020 14:00:00;10511;3532;2579;1527
17.02.2020 14:00:00;17.02.2020 15:00:00;10466;3534;2586;1387
17.02.2020 15:00:00;17.02.2020 16:00:00;10485;3468;2593;1135
17.02.2020 16:00:00;17.02.2020 17:00:00;10766;3425;2647;1260
17.02.2020 17:00:00;17.02.2020 18:00:00;10931;3490;2624;1285
17.02.2020 18:00:00;17.02.2020 19:00:00;10812;3415;2600;1353
17.02.2020 19:00:00;17.02.2020 20:00:00;10648;3480;2588;1182
17.02.2020 20:00:00;17.02.2020 21:00:00;10188;3496;2563;1238
17.02.2020 21:00:00;17.02.2020 22:00:00;10267;3501;2565;1410
17.02.2020 22:00:00;17.02.2020 23:00:00;10093;3416;2493;1360
17.02.2020 23:00:00;18.02.2020 00:00:00;9630;3339;2361;1309
18.02.2020 00:00:00;18.02.2020 01:00:00;9362;3192;2336;1230
18.02.2020 01:00:00;18.02.2020 02:00:00;9121;3135;2292;1286
18.02.2020 02:00:00;18.02.2020 03:00:00;9119;3146;2331;1360
18.02.2020 03:00:00;18.02.2020 04:00:00;9169;3073;2318;1275
18.02.2020 04:00:00;18.02.2020 05:00:00;9442;3203;2347;1332
18.02.2020 05:00:00;18.02.2020 06:00:00;10116;3088;2438;1212
18.02.2020 06:00:00;18.02.2020 07:00:00;10587;3169;2463;1314
18.02.2020 07:00:00;18.02.2020 08:00:00;10603;3587;2621;1375
18.02.2020 08:00:00;18.02.2020 09:00:00;10675;3622;2647;1318
18.02.2020 09:00:00;18.02.2020 10:00:00;10632;3582;2672;1279
18.02.2020 10:00:00;18.02.2020 11:00:00;10556;3689;2670;1317
18.02.2020 11:00:00;18.02.2020 12:00:00;10536;3841;2611;1274
18.02.2020 12:00:00;18.02.2020 13:00:00;10475;3862;2601;1209
18.02.2020 13:00:00;18.02.2020 14:00:00;10457;3838;2653;1319
18.02.2020 14:00:00;18.02.2020 15:00:00;10434;3667;2679;1210
18.02.2020 15:00:00;18.02.2020 16:00:00;10522;3630;2644;1112
18.02.2020 16:00:00;18.02.2020 17:00:00;10812;3530;2598;1316
18.02.2020 17:00:00;18.02.2020 18:00:00;10973;3534;2621;1304
18.02.2020 18:00:00;18.02.2020 19:00:00;10906;3548;2599;1351
18.02.2020 19:00:00;18.02.2020 20:00:00;10714;3536;2594;1295
18.02.2020 20:00:00;18.02.2020 21:00:00;10181;3531;2559;1281
18.02.2020 21:00:00;18.02.2020 22:00:00;10228;3452;2510;1395
18.02.2020 22:00:00;18.02.2020 23:00:00;10003;3254;2435;1364
18.02.2020 23:00:00;19.02.2020 00:00:00;9562;3226;2351;1272
19.02.2020 00:00:00;19.02.2020 01:00:00;9150;3191;2313;1283
19.02.2020 01:00:00;19.02.2020 02:00:00;8990;3232;2309;1294
