Delivery Start (CET);Delivery End (CET);Price (NOK)
10.02.2023 17:00:00;10.02.2023 18:00:00;566.47
10.02.2023 18:00:00;10.02.2023 19:00:00;522.58
10.02.2023 19:00:00;10.02.2023 20:00:00;450.4
10.02.2023 20:00:00;10.02.2023 21:00:00;435.88
10.02.2023 21:00:00;10.02.2023 22:00:00;435.99
10.02.2023 22:00:00;10.02.2023 23:00:00;391.66
10.02.2023 23:00:00;11.02.2023 00:00:00;353.66
11.02.2023 00:00:00;11.02.2023 01:00:00;431.21
11.02.2023 01:00:00;11.02.2023 02:00:00;449.27
11.02.2023 02:00:00;11.02.2023 03:00:00;427.4
11.02.2023 03:00:00;11.02.2023 04:00:00;411.18
11.02.2023 04:00:00;11.02.2023 05:00:00;401.82
11.02.2023 05:00:00;11.02.2023 06:00:00;389.09
11.02.2023 06:00:00;11.02.2023 07:00:00;423.7
11.02.2023 07:00:00;11.02.2023 08:00:00;472.56
11.02.2023 08:00:00;11.02.2023 09:00:00;555.17
11.02.2023 09:00:00;11.02.2023 10:00:00;684.14
11.02.2023 10:00:00;11.02.2023 11:00:00;722.23
11.02.2023 11:00:00;11.02.2023 12:00:00;724.52
11.02.2023 12:00:00;11.02.2023 13:00:00;739.65
11.02.2023 13:00:00;11.02.2023 14:00:00;745.96
11.02.2023 14:00:00;11.02.2023 15:00:00;746.39
11.02.2023 15:00:00;11.02.2023 16:00:00;776.43
11.02.2023 16:00:00;11.02.2023 17:00:00;859.36
11.02.2023 17:00:00;11.02.2023 18:00:00;937.18
11.02.2023 18:00:00;11.02.2023 19:00:00;970.49
11.02.2023 19:00:00;11.02.2023 20:00:00;948.94
11.02.2023 20:00:00;11.02.2023 21:00:00;892.99
11.02.2023 21:00:00;11.02.2023 22:00:00;873.19
11.02.2023 22:00:00;11.02.2023 23:00:00;815.5
11.02.2023 23:00:00;12.02.2023 00:00:00;746.18
12.02.2023 00:00:00;12.02.2023 01:00:00;820.04
12.02.2023 01:00:00;12.02.2023 02:00:00;799.97
12.02.2023 02:00:00;12.02.2023 03:00:00;748
12.02.2023 03:00:00;12.02.2023 04:00:00;685.17
12.02.2023 04:00:00;12.02.2023 05:00:00;645.03
12.02.2023 05:00:00;12.02.2023 06:00:00;596.1
12.02.2023 06:00:00;12.02.2023 07:00:00;581.34
12.02.2023 07:00:00;12.02.2023 08:00:00;600.98
12.02.2023 08:00:00;12.02.2023 09:00:00;661.09
12.02.2023 09:00:00;12.02.2023 10:00:00;698.74
12.02.2023 10:00:00;12.02.2023 11:00:00;717.83
12.02.2023 11:00:00;12.02.2023 12:00:00;690.38
12.02.2023 12:00:00;12.02.2023 13:00:00;644.92
12.02.2023 13:00:00;12.02.2023 14:00:00;559.53
12.02.2023 14:00:00;12.02.2023 15:00:00;541.74
12.02.2023 15:00:00;12.02.2023 16:00:00;543.04
12.02.2023 16:00:00;12.02.2023 17:00:00;643.95
12.02.2023 17:00:00;12.02.2023 18:00:00;735.95
12.02.2023 18:00:00;12.02.2023 19:00:00;721.31
12.02.2023 19:00:00;12.02.2023 20:00:00;650.24
12.02.2023 20:00:00;12.02.2023 21:00:00;580.91
12.02.2023 21:00:00;12.02.2023 22:00:00;531.97
12.02.2023 22:00:00;12.02.2023 23:00:00;446.48
12.02.2023 23:00:00;13.02.2023 00:00:00;381.05
13.02.2023 00:00:00;13.02.2023 01:00:00;383.76
13.02.2023 01:00:00;13.02.2023 02:00:00;373.56
13.02.2023 02:00:00;13.02.2023 03:00:00;366.73
13.02.2023 03:00:00;13.02.2023 04:00:00;367.16
13.02.2023 04:00:00;13.02.2023 05:00:00;396.46
13.02.2023 05:00:00;13.02.2023 06:00:00;451.14
13.02.2023 06:00:00;13.02.2023 07:00:00;650.56
13.02.2023 07:00:00;13.02.2023 08:00:00;847.16
13.02.2023 08:00:00;13.02.2023 09:00:00;907.82
13.02.2023 09:00:00;13.02.2023 10:00:00;900.33
13.02.2023 10:00:00;13.02.2023 11:00:00;885.68
13.02.2023 11:00:00;13.02.2023 12:00:00;829.37
13.02.2023 12:00:00;13.02.2023 13:00:00;781.85
13.02.2023 13:00:00;13.02.2023 14:00:00;790.75
13.02.2023 14:00:00;13.02.2023 15:00:00;812.55
13.02.2023 15:00:00;13.02.2023 16:00:00;838.38
13.02.2023 16:00:00;13.02.2023 17:00:00;906.3
13.02.2023 17:00:00;13.02.2023 18:00:00;944.71
13.02.2023 18:00:00;13.02.2023 19:00:00;955.56
13.02.2023 19:00:00;13.02.2023 20:00:00;944.81
13.02.2023 20:00:00;13.02.2023 21:00:00;920.29
13.02.2023 21:00:00;13.02.2023 22:00:00;921.27
13.02.2023 22:00:00;13.02.2023 23:00:00;902.72
13.02.2023 23:00:00;14.02.2023 00:00:00;881.45
14.02.2023 00:00:00;14.02.2023 01:00:00;889.67
14.02.2023 01:00:00;14.02.2023 02:00:00;932.39
14.02.2023 02:00:00;14.02.2023 03:00:00;943.88
14.02.2023 03:00:00;14.02.2023 04:00:00;943.99
14.02.2023 04:00:00;14.02.2023 05:00:00;951.68
14.02.2023 05:00:00;14.02.2023 06:00:00;1000.57
14.02.2023 06:00:00;14.02.2023 07:00:00;1102.26
14.02.2023 07:00:00;14.02.2023 08:00:00;1163.4
14.02.2023 08:00:00;14.02.2023 09:00:00;1189.74
14.02.2023 09:00:00;14.02.2023 10:00:00;1186.59
14.02.2023 10:00:00;14.02.2023 11:00:00;1158.41
14.02.2023 11:00:00;14.02.2023 12:00:00;1163.5
14.02.2023 12:00:00;14.02.2023 13:00:00;1166.76
14.02.2023 13:00:00;14.02.2023 14:00:00;1170.66
14.02.2023 14:00:00;14.02.2023 15:00:00;1177.92
14.02.2023 15:00:00;14.02.2023 16:00:00;1152.34
14.02.2023 16:00:00;14.02.2023 17:00:00;1171.96
14.02.2023 17:00:00;14.02.2023 18:00:00;1188.76
14.02.2023 18:00:00;14.02.2023 19:00:00;1191.36
14.02.2023 19:00:00;14.02.2023 20:00:00;1179.55
14.02.2023 20:00:00;14.02.2023 21:00:00;1141.72
14.02.2023 21:00:00;14.02.2023 22:00:00;1117.32
14.02.2023 22:00:00;14.02.2023 23:00:00;1077.54
14.02.2023 23:00:00;15.02.2023 00:00:00;1037.97
15.02.2023 00:00:00;15.02.2023 01:00:00;1032.76
15.02.2023 01:00:00;15.02.2023 02:00:00;1031.78
15.02.2023 02:00:00;15.02.2023 03:00:00;1016.01
15.02.2023 03:00:00;15.02.2023 04:00:00;1021.99
15.02.2023 04:00:00;15.02.2023 05:00:00;1034.61
15.02.2023 05:00:00;15.02.2023 06:00:00;1060.93
15.02.2023 06:00:00;15.02.2023 07:00:00;1161.31
15.02.2023 07:00:00;15.02.2023 08:00:00;1223.19
15.02.2023 08:00:00;15.02.2023 09:00:00;1457.02
15.02.2023 09:00:00;15.02.2023 10:00:00;1419.61
15.02.2023 10:00:00;15.02.2023 11:00:00;1246.14
15.02.2023 11:00:00;15.02.2023 12:00:00;1209.27
15.02.2023 12:00:00;15.02.2023 13:00:00;1190.02
15.02.2023 13:00:00;15.02.2023 14:00:00;1186.87
15.02.2023 14:00:00;15.02.2023 15:00:00;1173.49
15.02.2023 15:00:00;15.02.2023 16:00:00;1146.84
15.02.2023 16:00:00;15.02.2023 17:00:00;1175.56
15.02.2023 17:00:00;15.02.2023 18:00:00;1165.88
15.02.2023 18:00:00;15.02.2023 19:00:00;1130.42
15.02.2023 19:00:00;15.02.2023 20:00:00;1087.25
15.02.2023 20:00:00;15.02.2023 21:00:00;1014.7
15.02.2023 21:00:00;15.02.2023 22:00:00;980.23
15.02.2023 22:00:00;15.02.2023 23:00:00;920.3
15.02.2023 23:00:00;16.02.2023 00:00:00;781.64
16.02.2023 00:00:00;16.02.2023 01:00:00;757.85
16.02.2023 01:00:00;16.02.2023 02:00:00;733.85
16.02.2023 02:00:00;16.02.2023 03:00:00;707.24
16.02.2023 03:00:00;16.02.2023 04:00:00;666.77
16.02.2023 04:00:00;16.02.2023 05:00:00;676.92
16.02.2023 05:00:00;16.02.2023 06:00:00;769.74
16.02.2023 06:00:00;16.02.2023 07:00:00;940
16.02.2023 07:00:00;16.02.2023 08:00:00;999.12
16.02.2023 08:00:00;16.02.2023 09:00:00;1018.21
16.02.2023 09:00:00;16.02.2023 10:00:00;1020.39
16.02.2023 10:00:00;16.02.2023 11:00:00;1011.77
16.02.2023 11:00:00;16.02.2023 12:00:00;997.49
16.02.2023 12:00:00;16.02.2023 13:00:00;995.3
16.02.2023 13:00:00;16.02.2023 14:00:00;995.96
16.02.2023 14:00:00;16.02.2023 15:00:00;993.34
16.02.2023 15:00:00;16.02.2023 16:00:00;992.8
16.02.2023 16:00:00;16.02.2023 17:00:00;1000.76
16.02.2023 17:00:00;16.02.2023 18:00:00;1013.96
16.02.2023 18:00:00;16.02.2023 19:00:00;1009.27
16.02.2023 19:00:00;16.02.2023 20:00:00;998.58
16.02.2023 20:00:00;16.02.2023 21:00:00;977.96
16.02.2023 21:00:00;16.02.2023 22:00:00;963.67
16.02.2023 22:00:00;16.02.2023 23:00:00;943.06
16.02.2023 23:00:00;17.02.2023 00:00:00;887.21
17.02.2023 00:00:00;17.02.2023 01:00:00;857.32
17.02.2023 01:00:00;17.02.2023 02:00:00;794.58
17.02.2023 02:00:00;17.02.2023 03:00:00;696.31
17.02.2023 03:00:00;17.02.2023 04:00:00;610.39
17.02.2023 04:00:00;17.02.2023 05:00:00;577.81
17.02.2023 05:00:00;17.02.2023 06:00:00;656.08
17.02.2023 06:00:00;17.02.2023 07:00:00;847.92
17.02.2023 07:00:00;17.02.2023 08:00:00;970.13
17.02.2023 08:00:00;17.02.2023 09:00:00;981.06
17.02.2023 09:00:00;17.02.2023 10:00:00;944.33
17.02.2023 10:00:00;17.02.2023 11:00:00;919.19
17.02.2023 11:00:00;17.02.2023 12:00:00;816.33
17.02.2023 12:00:00;17.02.2023 13:00:00;757.19
17.02.2023 13:00:00;17.02.2023 14:00:00;637.93
17.02.2023 14:00:00;17.02.2023 15:00:00;565.68
17.02.2023 15:00:00;17.02.2023 16:00:00;521.96
17.02.2023 16:00:00;17.02.2023 17:00:00;561.75
17.02.2023 17:00:00;17.02.2023 18:00:00;648.65
17.02.2023 18:00:00;17.02.2023 19:00:00;694.34
17.02.2023 19:00:00;17.02.2023 20:00:00;601.75
17.02.2023 20:00:00;17.02.2023 21:00:00;437.24
17.02.2023 21:00:00;17.02.2023 22:00:00;382.48
17.02.2023 22:00:00;17.02.2023 23:00:00;361.27
17.02.2023 23:00:00;18.02.2023 00:00:00;262.67
18.02.2023 00:00:00;18.02.2023 01:00:00;316.43
18.02.2023 01:00:00;18.02.2023 02:00:00;304.21
18.02.2023 02:00:00;18.02.2023 03:00:00;284.96
18.02.2023 03:00:00;18.02.2023 04:00:00;302.78
18.02.2023 04:00:00;18.02.2023 05:00:00;309.16
18.02.2023 05:00:00;18.02.2023 06:00:00;326.22
18.02.2023 06:00:00;18.02.2023 07:00:00;341.62
18.02.2023 07:00:00;18.02.2023 08:00:00;482.34
18.02.2023 08:00:00;18.02.2023 09:00:00;658.38
18.02.2023 09:00:00;18.02.2023 10:00:00;782.15
18.02.2023 10:00:00;18.02.2023 11:00:00;799.1
18.02.2023 11:00:00;18.02.2023 12:00:00;714.6
18.02.2023 12:00:00;18.02.2023 13:00:00;626.03
18.02.2023 13:00:00;18.02.2023 14:00:00;522.83
18.02.2023 14:00:00;18.02.2023 15:00:00;547.91
18.02.2023 15:00:00;18.02.2023 16:00:00;633.95
18.02.2023 16:00:00;18.02.2023 17:00:00;807.35
18.02.2023 17:00:00;18.02.2023 18:00:00;911.65
18.02.2023 18:00:00;18.02.2023 19:00:00;935.3
18.02.2023 19:00:00;18.02.2023 20:00:00;911.65
18.02.2023 20:00:00;18.02.2023 21:00:00;885.02
18.02.2023 21:00:00;18.02.2023 22:00:00;881.28
18.02.2023 22:00:00;18.02.2023 23:00:00;888.21
18.02.2023 23:00:00;19.02.2023 00:00:00;891.63
19.02.2023 00:00:00;19.02.2023 01:00:00;928.25
19.02.2023 01:00:00;19.02.2023 02:00:00;887.18
19.02.2023 02:00:00;19.02.2023 03:00:00;821.17
19.02.2023 03:00:00;19.02.2023 04:00:00;752.09
19.02.2023 04:00:00;19.02.2023 05:00:00;727.16
19.02.2023 05:00:00;19.02.2023 06:00:00;784.6
19.02.2023 06:00:00;19.02.2023 07:00:00;844.01
19.02.2023 07:00:00;19.02.2023 08:00:00;920.34
19.02.2023 08:00:00;19.02.2023 09:00:00;983.16
19.02.2023 09:00:00;19.02.2023 10:00:00;998.76
19.02.2023 10:00:00;19.02.2023 11:00:00;981.3
19.02.2023 11:00:00;19.02.2023 12:00:00;932.2
19.02.2023 12:00:00;19.02.2023 13:00:00;888.82
19.02.2023 13:00:00;19.02.2023 14:00:00;815.13
19.02.2023 14:00:00;19.02.2023 15:00:00;817.11
19.02.2023 15:00:00;19.02.2023 16:00:00;877.95
19.02.2023 16:00:00;19.02.2023 17:00:00;951.64
19.02.2023 17:00:00;19.02.2023 18:00:00;1054.55
19.02.2023 18:00:00;19.02.2023 19:00:00;1055.21
19.02.2023 19:00:00;19.02.2023 20:00:00;996.56
19.02.2023 20:00:00;19.02.2023 21:00:00;975.04
19.02.2023 21:00:00;19.02.2023 22:00:00;963.61
19.02.2023 22:00:00;19.02.2023 23:00:00;932.2
19.02.2023 23:00:00;20.02.2023 00:00:00;903.21
20.02.2023 00:00:00;20.02.2023 01:00:00;727.27
20.02.2023 01:00:00;20.02.2023 02:00:00;521.89
20.02.2023 02:00:00;20.02.2023 03:00:00;438.54
20.02.2023 03:00:00;20.02.2023 04:00:00;335.74
20.02.2023 04:00:00;20.02.2023 05:00:00;308.28
20.02.2023 05:00:00;20.02.2023 06:00:00;391.2
20.02.2023 06:00:00;20.02.2023 07:00:00;549.79
20.02.2023 07:00:00;20.02.2023 08:00:00;691.9
20.02.2023 08:00:00;20.02.2023 09:00:00;703.99
20.02.2023 09:00:00;20.02.2023 10:00:00;635.12
20.02.2023 10:00:00;20.02.2023 11:00:00;549.9
20.02.2023 11:00:00;20.02.2023 12:00:00;481.26
20.02.2023 12:00:00;20.02.2023 13:00:00;457.54
20.02.2023 13:00:00;20.02.2023 14:00:00;451.39
20.02.2023 14:00:00;20.02.2023 15:00:00;520.8
20.02.2023 15:00:00;20.02.2023 16:00:00;603.71
20.02.2023 16:00:00;20.02.2023 17:00:00;657.97
20.02.2023 17:00:00;20.02.2023 18:00:00;858.51
20.02.2023 18:00:00;20.02.2023 19:00:00;910.79
20.02.2023 19:00:00;20.02.2023 20:00:00;878.61
20.02.2023 20:00:00;20.02.2023 21:00:00;845.44
20.02.2023 21:00:00;20.02.2023 22:00:00;793.27
20.02.2023 22:00:00;20.02.2023 23:00:00;736.71
20.02.2023 23:00:00;21.02.2023 00:00:00;568.02
21.02.2023 00:00:00;21.02.2023 01:00:00;493.3
21.02.2023 01:00:00;21.02.2023 02:00:00;458.78
21.02.2023 02:00:00;21.02.2023 03:00:00;464.04
21.02.2023 03:00:00;21.02.2023 04:00:00;493.19
21.02.2023 04:00:00;21.02.2023 05:00:00;631.17
21.02.2023 05:00:00;21.02.2023 06:00:00;813.55
21.02.2023 06:00:00;21.02.2023 07:00:00;948.02
21.02.2023 07:00:00;21.02.2023 08:00:00;1080.53
21.02.2023 08:00:00;21.02.2023 09:00:00;1125.9
21.02.2023 09:00:00;21.02.2023 10:00:00;1132.48
21.02.2023 10:00:00;21.02.2023 11:00:00;1128.86
21.02.2023 11:00:00;21.02.2023 12:00:00;1125.46
21.02.2023 12:00:00;21.02.2023 13:00:00;1137.41
21.02.2023 13:00:00;21.02.2023 14:00:00;1149.02
21.02.2023 14:00:00;21.02.2023 15:00:00;1191.22
21.02.2023 15:00:00;21.02.2023 16:00:00;1297.31
21.02.2023 16:00:00;21.02.2023 17:00:00;1486.91
21.02.2023 17:00:00;21.02.2023 18:00:00;1633.67
21.02.2023 18:00:00;21.02.2023 19:00:00;1833.9
21.02.2023 19:00:00;21.02.2023 20:00:00;1754.33
21.02.2023 20:00:00;21.02.2023 21:00:00;1496.12
21.02.2023 21:00:00;21.02.2023 22:00:00;1278.24
21.02.2023 22:00:00;21.02.2023 23:00:00;1208.86
21.02.2023 23:00:00;22.02.2023 00:00:00;1151.76
22.02.2023 00:00:00;22.02.2023 01:00:00;1128.99
22.02.2023 01:00:00;22.02.2023 02:00:00;1086.2
22.02.2023 02:00:00;22.02.2023 03:00:00;1071.32
22.02.2023 03:00:00;22.02.2023 04:00:00;1053.92
22.02.2023 04:00:00;22.02.2023 05:00:00;1050.53
22.02.2023 05:00:00;22.02.2023 06:00:00;1099.55
22.02.2023 06:00:00;22.02.2023 07:00:00;1149.02
22.02.2023 07:00:00;22.02.2023 08:00:00;1197.38
22.02.2023 08:00:00;22.02.2023 09:00:00;1205.04
22.02.2023 09:00:00;22.02.2023 10:00:00;1188.74
22.02.2023 10:00:00;22.02.2023 11:00:00;1165.98
22.02.2023 11:00:00;22.02.2023 12:00:00;1146.83
22.02.2023 12:00:00;22.02.2023 13:00:00;1120.56
22.02.2023 13:00:00;22.02.2023 14:00:00;1125.93
22.02.2023 14:00:00;22.02.2023 15:00:00;1122.42
22.02.2023 15:00:00;22.02.2023 16:00:00;1132.38
22.02.2023 16:00:00;22.02.2023 17:00:00;1138.73
22.02.2023 17:00:00;22.02.2023 18:00:00;1134.24
22.02.2023 18:00:00;22.02.2023 19:00:00;1104.91
22.02.2023 19:00:00;22.02.2023 20:00:00;1047.46
22.02.2023 20:00:00;22.02.2023 21:00:00;992.09
22.02.2023 21:00:00;22.02.2023 22:00:00;947.34
22.02.2023 22:00:00;22.02.2023 23:00:00;862.53
22.02.2023 23:00:00;23.02.2023 00:00:00;682.95
23.02.2023 00:00:00;23.02.2023 01:00:00;714.6
23.02.2023 01:00:00;23.02.2023 02:00:00;677.38
23.02.2023 02:00:00;23.02.2023 03:00:00;658.06
23.02.2023 03:00:00;23.02.2023 04:00:00;659.38
23.02.2023 04:00:00;23.02.2023 05:00:00;707.13
23.02.2023 05:00:00;23.02.2023 06:00:00;827.46
23.02.2023 06:00:00;23.02.2023 07:00:00;958.22
23.02.2023 07:00:00;23.02.2023 08:00:00;1057.46
23.02.2023 08:00:00;23.02.2023 09:00:00;1094.13
23.02.2023 09:00:00;23.02.2023 10:00:00;1088.97
23.02.2023 10:00:00;23.02.2023 11:00:00;1068.88
23.02.2023 11:00:00;23.02.2023 12:00:00;1057.68
23.02.2023 12:00:00;23.02.2023 13:00:00;1069.1
23.02.2023 13:00:00;23.02.2023 14:00:00;1072.39
23.02.2023 14:00:00;23.02.2023 15:00:00;1068.55
23.02.2023 15:00:00;23.02.2023 16:00:00;1079.53
23.02.2023 16:00:00;23.02.2023 17:00:00;1097.1
23.02.2023 17:00:00;23.02.2023 18:00:00;1130.47
23.02.2023 18:00:00;23.02.2023 19:00:00;1133.98
23.02.2023 19:00:00;23.02.2023 20:00:00;1092.59
23.02.2023 20:00:00;23.02.2023 21:00:00;1041.54
23.02.2023 21:00:00;23.02.2023 22:00:00;1031.44
23.02.2023 22:00:00;23.02.2023 23:00:00;987.75
23.02.2023 23:00:00;24.02.2023 00:00:00;924.4
24.02.2023 00:00:00;24.02.2023 01:00:00;892.4
24.02.2023 01:00:00;24.02.2023 02:00:00;829.27
24.02.2023 02:00:00;24.02.2023 03:00:00;784.66
24.02.2023 03:00:00;24.02.2023 04:00:00;768.33
24.02.2023 04:00:00;24.02.2023 05:00:00;778.85
24.02.2023 05:00:00;24.02.2023 06:00:00;877.17
24.02.2023 06:00:00;24.02.2023 07:00:00;986.66
24.02.2023 07:00:00;24.02.2023 08:00:00;1079.28
24.02.2023 08:00:00;24.02.2023 09:00:00;1110.19
24.02.2023 09:00:00;24.02.2023 10:00:00;1080.04
24.02.2023 10:00:00;24.02.2023 11:00:00;1063.93
24.02.2023 11:00:00;24.02.2023 12:00:00;1052.31
24.02.2023 12:00:00;24.02.2023 13:00:00;1041.35
24.02.2023 13:00:00;24.02.2023 14:00:00;1017.24
24.02.2023 14:00:00;24.02.2023 15:00:00;979.43
24.02.2023 15:00:00;24.02.2023 16:00:00;949.94
24.02.2023 16:00:00;24.02.2023 17:00:00;949.18
24.02.2023 17:00:00;24.02.2023 18:00:00;966.38
24.02.2023 18:00:00;24.02.2023 19:00:00;929.12
24.02.2023 19:00:00;24.02.2023 20:00:00;877.39
24.02.2023 20:00:00;24.02.2023 21:00:00;707.17
24.02.2023 21:00:00;24.02.2023 22:00:00;686.24
24.02.2023 22:00:00;24.02.2023 23:00:00;625.29
24.02.2023 23:00:00;25.02.2023 00:00:00;462.64
25.02.2023 00:00:00;25.02.2023 01:00:00;450.88
25.02.2023 01:00:00;25.02.2023 02:00:00;403.62
25.02.2023 02:00:00;25.02.2023 03:00:00;370.59
25.02.2023 03:00:00;25.02.2023 04:00:00;361.73
25.02.2023 04:00:00;25.02.2023 05:00:00;380.22
25.02.2023 05:00:00;25.02.2023 06:00:00;395.53
25.02.2023 06:00:00;25.02.2023 07:00:00;398.7
25.02.2023 07:00:00;25.02.2023 08:00:00;434.58
25.02.2023 08:00:00;25.02.2023 09:00:00;580.5
25.02.2023 09:00:00;25.02.2023 10:00:00;555.99
25.02.2023 10:00:00;25.02.2023 11:00:00;478.44
25.02.2023 11:00:00;25.02.2023 12:00:00;443.99
25.02.2023 12:00:00;25.02.2023 13:00:00;422.22
25.02.2023 13:00:00;25.02.2023 14:00:00;405.48
25.02.2023 14:00:00;25.02.2023 15:00:00;417.08
25.02.2023 15:00:00;25.02.2023 16:00:00;459.96
25.02.2023 16:00:00;25.02.2023 17:00:00;569.12
25.02.2023 17:00:00;25.02.2023 18:00:00;730.68
25.02.2023 18:00:00;25.02.2023 19:00:00;833.94
25.02.2023 19:00:00;25.02.2023 20:00:00;814.14
25.02.2023 20:00:00;25.02.2023 21:00:00;733.74
25.02.2023 21:00:00;25.02.2023 22:00:00;732.32
25.02.2023 22:00:00;25.02.2023 23:00:00;727.73
25.02.2023 23:00:00;26.02.2023 00:00:00;711.54
26.02.2023 00:00:00;26.02.2023 01:00:00;874.57
26.02.2023 01:00:00;26.02.2023 02:00:00;841.63
26.02.2023 02:00:00;26.02.2023 03:00:00;835.83
26.02.2023 03:00:00;26.02.2023 04:00:00;874.35
26.02.2023 04:00:00;26.02.2023 05:00:00;874.46
26.02.2023 05:00:00;26.02.2023 06:00:00;878.94
26.02.2023 06:00:00;26.02.2023 07:00:00;973.92
26.02.2023 07:00:00;26.02.2023 08:00:00;1013.42
26.02.2023 08:00:00;26.02.2023 09:00:00;1045.47
26.02.2023 09:00:00;26.02.2023 10:00:00;1032.13
26.02.2023 10:00:00;26.02.2023 11:00:00;1019.43
26.02.2023 11:00:00;26.02.2023 12:00:00;963.3
26.02.2023 12:00:00;26.02.2023 13:00:00;835.29
26.02.2023 13:00:00;26.02.2023 14:00:00;688.34
26.02.2023 14:00:00;26.02.2023 15:00:00;674.99
26.02.2023 15:00:00;26.02.2023 16:00:00;788.46
26.02.2023 16:00:00;26.02.2023 17:00:00;930.04
26.02.2023 17:00:00;26.02.2023 18:00:00;1082.9
26.02.2023 18:00:00;26.02.2023 19:00:00;1102.92
26.02.2023 19:00:00;26.02.2023 20:00:00;1090.44
26.02.2023 20:00:00;26.02.2023 21:00:00;1054.56
26.02.2023 21:00:00;26.02.2023 22:00:00;1025.12
26.02.2023 22:00:00;26.02.2023 23:00:00;983.54
26.02.2023 23:00:00;27.02.2023 00:00:00;930.37
27.02.2023 00:00:00;27.02.2023 01:00:00;919.76
27.02.2023 01:00:00;27.02.2023 02:00:00;901.15
27.02.2023 02:00:00;27.02.2023 03:00:00;875.55
27.02.2023 03:00:00;27.02.2023 04:00:00;858.59
27.02.2023 04:00:00;27.02.2023 05:00:00;880.26
27.02.2023 05:00:00;27.02.2023 06:00:00;969.1
27.02.2023 06:00:00;27.02.2023 07:00:00;1031.8
27.02.2023 07:00:00;27.02.2023 08:00:00;1088.69
27.02.2023 08:00:00;27.02.2023 09:00:00;1121.41
27.02.2023 09:00:00;27.02.2023 10:00:00;1075.35
27.02.2023 10:00:00;27.02.2023 11:00:00;1051.6
27.02.2023 11:00:00;27.02.2023 12:00:00;1006.19
27.02.2023 12:00:00;27.02.2023 13:00:00;968.66
27.02.2023 13:00:00;27.02.2023 14:00:00;915.71
27.02.2023 14:00:00;27.02.2023 15:00:00;930.37
27.02.2023 15:00:00;27.02.2023 16:00:00;904.55
27.02.2023 16:00:00;27.02.2023 17:00:00;931.68
27.02.2023 17:00:00;27.02.2023 18:00:00;968.66
27.02.2023 18:00:00;27.02.2023 19:00:00;981.14
27.02.2023 19:00:00;27.02.2023 20:00:00;963.85
27.02.2023 20:00:00;27.02.2023 21:00:00;880.26
27.02.2023 21:00:00;27.02.2023 22:00:00;842.07
27.02.2023 22:00:00;27.02.2023 23:00:00;745.35
27.02.2023 23:00:00;28.02.2023 00:00:00;659.12
28.02.2023 00:00:00;28.02.2023 01:00:00;657.45
28.02.2023 01:00:00;28.02.2023 02:00:00;657.02
28.02.2023 02:00:00;28.02.2023 03:00:00;657.13
28.02.2023 03:00:00;28.02.2023 04:00:00;668.97
28.02.2023 04:00:00;28.02.2023 05:00:00;701.32
28.02.2023 05:00:00;28.02.2023 06:00:00;789.27
28.02.2023 06:00:00;28.02.2023 07:00:00;965.84
28.02.2023 07:00:00;28.02.2023 08:00:00;1063.22
28.02.2023 08:00:00;28.02.2023 09:00:00;1088.67
28.02.2023 09:00:00;28.02.2023 10:00:00;1066.84
28.02.2023 10:00:00;28.02.2023 11:00:00;1054.67
28.02.2023 11:00:00;28.02.2023 12:00:00;1010.25
28.02.2023 12:00:00;28.02.2023 13:00:00;987.99
28.02.2023 13:00:00;28.02.2023 14:00:00;958.71
28.02.2023 14:00:00;28.02.2023 15:00:00;934.91
28.02.2023 15:00:00;28.02.2023 16:00:00;965.4
28.02.2023 16:00:00;28.02.2023 17:00:00;991.06
28.02.2023 17:00:00;28.02.2023 18:00:00;1048.42
28.02.2023 18:00:00;28.02.2023 19:00:00;1066.07
28.02.2023 19:00:00;28.02.2023 20:00:00;1056.1
28.02.2023 20:00:00;28.02.2023 21:00:00;993.48
28.02.2023 21:00:00;28.02.2023 22:00:00;996.87
28.02.2023 22:00:00;28.02.2023 23:00:00;977.03
28.02.2023 23:00:00;01.03.2023 00:00:00;875.03
01.03.2023 00:00:00;01.03.2023 01:00:00;793.21
01.03.2023 01:00:00;01.03.2023 02:00:00;730.33
01.03.2023 02:00:00;01.03.2023 03:00:00;729.89
01.03.2023 03:00:00;01.03.2023 04:00:00;746.02
01.03.2023 04:00:00;01.03.2023 05:00:00;829.42
01.03.2023 05:00:00;01.03.2023 06:00:00;878.37
01.03.2023 06:00:00;01.03.2023 07:00:00;1033.21
01.03.2023 07:00:00;01.03.2023 08:00:00;1122.54
01.03.2023 08:00:00;01.03.2023 09:00:00;1129.78
01.03.2023 09:00:00;01.03.2023 10:00:00;1099.39
01.03.2023 10:00:00;01.03.2023 11:00:00;1073.93
01.03.2023 11:00:00;01.03.2023 12:00:00;1031.35
01.03.2023 12:00:00;01.03.2023 13:00:00;993.38
01.03.2023 13:00:00;01.03.2023 14:00:00;974.72
01.03.2023 14:00:00;01.03.2023 15:00:00;970.88
01.03.2023 15:00:00;01.03.2023 16:00:00;983.39
01.03.2023 16:00:00;01.03.2023 17:00:00;996.12
01.03.2023 17:00:00;01.03.2023 18:00:00;1056.15
01.03.2023 18:00:00;01.03.2023 19:00:00;1037.27
01.03.2023 19:00:00;01.03.2023 20:00:00;1000.07
01.03.2023 20:00:00;01.03.2023 21:00:00;922.92
01.03.2023 21:00:00;01.03.2023 22:00:00;834.8
